url,company,make,model,version,price,price_financed,fuel,year,kms,power,doors,shift,color,photos,is_professional,dealer,province,country,publish_date,insert_date
152accb921091d935449edeaaf6cfe48,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C1,CITROEN C1 PureTech 82 Feel Edition 5p.,9600,9100,Gasolina,2016,7274,82,5,Manual,Blanco,24,True,Crestanevada S.L,Granada,Spain,2020-11-01 11:08:04,2021-01-15 00:00:00
18c555e3fe369d3ebd05e08bce6567eb,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Combo,OPEL Combo Cargo 1.3 CDTI L2 H1 Incrementada,8900,,Diésel,2015,44892,90,4,Manual,Blanco,2,True,AUTOMOVILES ENRIQUE MARTIN,Toledo,Spain,2021-01-02 12:27:45,2021-01-15 00:00:00
6c7b5d57b0a8b002f23fb0a238beecdf,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4,CITROEN C4 1.6 HDi 110cv Business 5p.,4200,,Diésel,2012,279336,112,5,Manual,Azul,13,True,Safari Car,Madrid,Spain,2021-01-08 12:56:02,2021-01-15 00:00:00
6a509333dd7844f46581380154d8b2ea,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW Serie 3 320d E90 4p.,5500,,Diésel,2006,175000,163,4,Automático,Negro,26,True,Automoviles 7ª Avenida SLU,Badajoz,Spain,2021-01-01 16:58:57,2021-01-15 00:00:00
cea0e5f112f91781cf0a015280ea421d,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf 1.6 TDI 105 Advance BlueMotion Tech 5p.,9450,9450,Diésel,2011,105000,105,5,Manual,Negro,13,True,Online Autos,Alicante,Spain,2021-01-02 14:24:04,2021-01-15 00:00:00
f9c56adfe8a6b4c657cdf70da107ce0e,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase B,MERCEDES-BENZ Clase B B 170 5p.,5500,,Gasolina,2005,126000,116,5,Manual,Negro,8,True,Alecar Motor,Tenerife,Spain,2021-01-12 15:58:53,2021-01-15 00:00:00
a031df4dfc7a4df70fec367711928b4b,9881bcdd5a0ad4733037b3fb25e69c3a,CUPRA,Ateca,CUPRA Ateca 2.0 TSI 221kW 300CV 4Drive DSG 5p.,33990,30990,Gasolina,2019,15508,300,5,Automático,Gris / Plata,48,True,Autotreca,Madrid,Spain,2021-01-10 18:03:38,2021-01-15 00:00:00
03e52304386a6278c942df3d4ea07304,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Auris,TOYOTA Auris 1.4 90D BUSINESS 5p.,10290,8590,Diésel,2016,88986,90,5,Manual,Gris / Plata (Gris),15,True,Clicars,Madrid,Spain,2021-01-02 14:55:42,2021-01-15 00:00:00
6d9c685dbb40a1c89ace175d1c7fe086,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.6 TDI 105cv BMT 5p.,11900,11900,Diésel,2013,78000,105,5,Manual,Gris / Plata,21,True,Automocion del Oeste,Badajoz,Spain,2021-01-05 10:20:40,2021-01-15 00:00:00
e05b2577ef7e7ef15f6e01bd3bf84d2e,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,i30,HYUNDAI i30 CW 1.6 CRDi 110cv Black Line 5p.,5990,,Diésel,2015,198000,110,5,Manual,Gris / Plata,16,True,Autos Goferan,Madrid,Spain,2021-01-11 20:41:17,2021-01-15 00:00:00
1f19f57f7c52e0a77052e5c3833ff424,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4,CITROEN C4 1.6 VTi 120cv Exclusive 5p.,6900,6400,Gasolina,2011,77000,120,5,Manual,Negro,12,True,VIGAR MOTORS,Barcelona,Spain,2020-12-29 21:42:43,2021-01-15 00:00:00
d287a9807046cb3d1c9e29603bd70726,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,i10,HYUNDAI i10 1.0 Go 5p.,7990,7490,Gasolina,2019,15320,66,5,Manual,Rojo,8,True,Algaresa Motor,Tarragona,Spain,2021-01-07 19:48:05,2021-01-15 00:00:00
700e31cd7a4c6caee41bd7cc6518e78d,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,Accent,HYUNDAI,1600,,Gasolina,2001,111010,,5,Manual,Rojo,0,False,078b4f020b694d26f2bcf4eb800f9cf1,Tenerife,Spain,2020-11-15 07:24:51,2021-01-15 00:00:00
02180afbe034fbd86076f128a55ad20e,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,X6,BMW,20500,,Diésel,2011,217000,,5,Automático,Gris / Plata,4,False,dc1d67d1a5e9d52940945516548c8ec3,Toledo,Spain,2020-12-23 18:42:48,2021-01-15 00:00:00
7a52f33253da67fece6c3a2e82a67b39,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,ProCeed,KIA ProCeed 1.4 TGDi 103kW GT Line DCT 5p.,24500,24500,Gasolina,2020,10100,140,5,Automático,Blanco,14,True,Takai Motor S.L,Madrid,Spain,2021-01-14 14:48:43,2021-01-15 00:00:00
0c57329c5f482a88b48bc17e0e793b95,9881bcdd5a0ad4733037b3fb25e69c3a,SKODA,Octavia,SKODA Octavia 1.5 TSI 110kW 150 CV Manual Ambition 5p.,23500,20800,Gasolina,2020,1500,150,5,Manual,Blanco,36,True,Málaga Ocasión,Málaga,Spain,2020-11-13 09:50:14,2021-01-15 00:00:00
a92d66a2c5d04a8084690d2d9dfbeca9,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL,3000,,Gasolina,2005,240000,,3,Manual,Gris / Plata,0,False,70483b6e100c9cebbffcdc62dea07eda,Pontevedra,Spain,2020-12-12 08:30:03,2021-01-15 00:00:00
ded2f4ac552cbe63dc5e44b049b6c9ce,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A4,AUDI A4  5p.,9900,,Diésel,2008,226000,,5,Manual,Negro,5,False,f8d192beff49551e4e47110ea328a35f,Vizcaya,Spain,2020-12-20 22:09:44,2021-01-15 00:00:00
56769473ae32fee317e16ccc4d883d36,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Mokka,OPEL Mokka 1.4 T 4X2 SS Selective 5p.,13400,11900,Gasolina,2015,73480,140,5,Manual,Blanco,18,True,Crestanevada S.L,Granada,Spain,2020-10-28 16:44:46,2021-01-15 00:00:00
c4e6632c9f00d97fa9eaa5b927e3c9f3,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Exeo,SEAT Exeo ST 2.0 TDI CR 143 CV DPF Style 5p.,7499,,Diésel,2011,133000,143,5,Manual,Negro,10,True,Garage Club,Barcelona,Spain,2021-01-08 10:44:42,2021-01-15 00:00:00
f3e31affde6e8a1822ff32b7490fabf0,9881bcdd5a0ad4733037b3fb25e69c3a,DACIA,Duster,DACIA Duster Laureate dCi 110 4X2 EU6 5p.,12000,,Diésel,2016,112456,110,5,Manual,Blanco,5,False,fc0aa57010cbc8642ca1495c8d25e12a,Almería,Spain,2020-11-22 18:25:08,2021-01-15 00:00:00
82f30e5e3387430c4daf797d65fd4a18,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Aygo,TOYOTA Aygo 1.0 70 xplay 5p.,11900,10850,Gasolina,2020,2,72,5,Manual,Rojo,13,True,Toyota Ourense - Cibrao Motor,Orense,Spain,2020-12-28 13:32:16,2021-01-15 00:00:00
f1c7240866debf73550a297b064b4420,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf eGolf ePower 115cv 5p.,15900,14900,Eléctrico,2015,149000,115,5,Automático,Gris / Plata,54,True,Tevendotucoche,Toledo,Spain,2021-01-13 20:11:41,2021-01-15 00:00:00
7d685050b3eaa40f928ce8917b62848f,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,3008,PEUGEOT 3008 1.6BLUEHDI 88KW 120CV GT LINE SS 5p.,20950,,Diésel,2016,45448,120,5,Manual,Azul (magnetic),7,True,Automóviles Coll,Baleares,Spain,2021-01-14 18:15:41,2021-01-15 00:00:00
82ab7217fef96e95d9938b2921554d52,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C3 Aircross,CITROEN C3 Aircross PureTech 81kW 110CV SS SHINE 5p.,16500,14500,Gasolina,2019,18900,110,5,Manual,Negro,28,True,Ferto (Castellón),Castellón,Spain,2021-01-08 09:22:26,2021-01-15 00:00:00
574f9c991403c55026225ce07c4959f8,9881bcdd5a0ad4733037b3fb25e69c3a,VOLVO,S70,VOLVO,750,,Gasolina,2000,255000,,4,Manual,Gris / Plata,0,False,110d46fcd978c24f306cd7fa23464d73,Toledo,Spain,2020-10-22 02:08:59,2021-01-15 00:00:00
6ac8e3d351089f0a822ca4ee08ccf422,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf Advance 1.5 TSI EVO 96kW 130CV DSG 5p.,23400,21900,Gasolina,2019,1,130,5,Automático,Gris / Plata,5,True,Arin Car,Navarra,Spain,2020-11-02 12:21:33,2021-01-15 00:00:00
b919f860a0a69094903332fb6e35be9d,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf  5p.,1300,,Gasolina,1998,240000,,5,Manual,Blanco,0,False,532e53b22fe60a7c0233ba0db702344b,Barcelona,Spain,2020-10-22 20:25:34,2021-01-15 00:00:00
d786f710f3c3233d8b44c2c02286e3a5,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A6,AUDI A6 S line 2.0 TDI 140kW S tron Avant 5p.,30900,27900,Diésel,2018,24000,190,5,Automático,Azul,31,True,Special Cars Las Ramblas,Las Palmas,Spain,2021-01-03 22:01:27,2021-01-15 00:00:00
f55780919f25a5dd316900d37e59a3e5,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Focus,FORD Focus 1.5 Ecoblue 88kW Trend 5p.,17500,15300,Diésel,2020,1,120,5,Manual,Blanco (varios colores),10,True,Almoauto,Madrid,Spain,2021-01-11 11:05:40,2021-01-15 00:00:00
6330962f615fb45194861324d88b871d,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Adam,OPEL Adam 1.4 XEL Glam 3p.,8800,,Gasolina,2017,54000,87,3,Manual,Blanco,23,True,GM AUTOMOCION,Jaén,Spain,2021-01-11 12:21:40,2021-01-15 00:00:00
9fe735c1e18195ccbef5592a2999df55,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Connect,FORD Connect Van 1.8 TDCi 90cv Base 200 S,3600,,Diésel,2011,270000,90,4,Manual,Blanco,6,True,Pedro,Madrid,Spain,2020-12-28 13:07:12,2021-01-15 00:00:00
34ffee3b9acde84a06dc4a0ecf2c71bc,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Passat,VOLKSWAGEN Passat Variant 2.0 TDI 170cv Highline BMT 5p.,13900,12900,Diésel,2013,120000,170,5,Manual,Gris / Plata,38,True,StopCar,Vizcaya,Spain,2021-01-10 19:52:41,2021-01-15 00:00:00
73f574ecf0badc14b66dec6f299e6c0d,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Fiesta,FORD Fiesta 1.0 EcoBoost MHEV 92kW125CV STLine 5p 5p.,16900,15900,Híbrido,2020,10,125,5,Manual,Azul (Azul Oasis),6,True,Movilsa,Alicante,Spain,2021-01-13 17:09:30,2021-01-15 00:00:00
5885fa353329d138ac23b6499697d53c,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,Berlingo,CITROEN Berlingo 2.0 HDi 800 3p.,2200,2200,Diésel,2006,445000,90,3,Manual,Blanco,15,True,R&S Cars,Pontevedra,Spain,2021-01-02 11:26:27,2021-01-15 00:00:00
e9058fe1d1d041eda34c0023c8ac215d,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A4,AUDI A4 2.0 TDI clean diesel 150cv multitronic 4p.,17999,17999,Diésel,2016,141000,150,4,Automático,Blanco,31,True,Autos E.I.C lugo,Lugo,Spain,2021-01-10 10:14:39,2021-01-15 00:00:00
ca9d0a89612a013815352d68cc791f87,9881bcdd5a0ad4733037b3fb25e69c3a,JEEP,Wrangler Unlimited,JEEP Wrangler Unlimited 3.6 V6 Rubicon Recon Auto 5p.,48800,,Gasolina,2018,28100,284,5,Automático,Gris / Plata,25,False,404db017bbd48316d9ca8936b700c85d,Madrid,Spain,2020-10-23 09:37:46,2021-01-15 00:00:00
662ad56bf6121323f40289631bd75740,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Hilux,TOYOTA Hilux HILUX 2.5 TD CHASSIS CABINA 2p.,500,,Diésel,1994,300000,83,2,Manual,Gris / Plata,3,False,f6a47a638824180d57f0a561fd5843c6,Las Palmas,Spain,2020-10-29 12:58:46,2021-01-15 00:00:00
dbcce2eb52efa11b7bbfeff72dce6651,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Mégane,RENAULT Megane Sport Tourer Business Energy dCi 110 5p.,11300,9600,Diésel,2016,74390,110,5,Manual,Blanco,10,True,Subasta Car Sevilla,Sevilla,Spain,2020-12-26 10:35:11,2021-01-15 00:00:00
504fc52437c089c148bcfb1c1211237b,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Kangoo,RENAULT Kangoo Privilege 1.5dCi65,2590,,Diésel,2003,263000,65,5,Manual,Azul,24,False,f854f0157344f24a4181a539debf8059,Madrid,Spain,2020-10-28 10:31:08,2021-01-15 00:00:00
ea08b0d460416a68fc9cf61b492ebee2,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 300 BlueTec HYBRID Avantgarde 4p.,22900,22900,Híbrido,2015,72000,231,4,Automático,Azul,33,True,RENTING SWEDEN,Madrid,Spain,2020-12-25 13:46:17,2021-01-15 00:00:00
38cbd0c01151415509b0de8d6f47649f,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Galaxy,FORD Galaxy  5p.,1600,,Diésel,2001,330000,,5,Manual,Gris / Plata,4,False,a3e0c31cb076a283344cec3e7c414aae,Murcia,Spain,2020-12-29 12:33:47,2021-01-15 00:00:00
211674a9f08a01bcb2a380e08211abb3,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Tipo,FIAT Tipo 1.4 TJet 16v Lounge 88kW 120CV GLP 4p.,7290,5990,Gas licuado (GLP),2018,86300,120,4,Manual,Negro,33,True,Flexicar Málaga,Málaga,Spain,2021-01-12 14:58:05,2021-01-15 00:00:00
1ea8919fc0ff283e37e82a89c710340e,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Verso,TOYOTA Verso 130 Advance 7pl. 5p.,10900,10900,Gasolina,2013,60000,132,5,Manual,Negro,22,True,Automocion 1972,Madrid,Spain,2021-01-11 13:36:19,2021-01-15 00:00:00
87dc5e9bcd7f50a61a077628dcfd9a7b,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Kadett,OPEL Kadett KADETT 1.3S GL 4p.,2000,,Gasolina,1987,87000,75,4,Manual,Azul,2,False,5c2b9a5cdfa28cfd999cbcd0300697ec,Vizcaya,Spain,2020-12-04 11:57:37,2021-01-15 00:00:00
8c9b08beddbb4c60d61ae3cedcf4c534,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 1,BMW Serie 1 118d 5p.,30530,,Diésel,2020,4200,150,5,Manual,Azul,54,True,Goya Automoción - Concesionario Oficial BMW,Zaragoza,Spain,2020-12-24 19:30:55,2021-01-15 00:00:00
7614ebbaa13bbc09826aaa0c608b9d78,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,León,SEAT,4499,,Diésel,2005,225000,,5,Manual,Negro,0,False,cbc19b07662418d5f14cc55657295924,Cantabria,Spain,2021-01-05 23:40:44,2021-01-15 00:00:00
afdcaf8125f53350e1c61ea507c19173,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW Serie 3 320d Auto. 4p.,35000,33800,Diésel,2019,12145,190,4,Automático,475 Saphirschwarz (metalizado),11,True,Albamoción Ciudad Real,Ciudad Real,Spain,2020-12-29 19:58:43,2021-01-15 00:00:00
152651d87c5e96bf2237a2a87eda19c4,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C8,CITROEN C8 2.2i 16v Premier 5p.,6000,,Gasolina,2005,160000,160,5,Manual,Gris / Plata,9,True,Automoviles Muñoz Hermanos,Madrid,Spain,2020-12-24 17:29:30,2021-01-15 00:00:00
6bc07cd416c70e00b68fe078c93af264,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,Sportage,KIA Sportage 1.7 CRDI VGT Emotion 4x2 5p.,12500,,Diésel,2014,86000,115,5,Manual,Blanco,4,False,31328ac37ded9ca98cb3ef9fc2bf7d2d,Barcelona,Spain,2020-11-12 13:29:57,2021-01-15 00:00:00
124855ac6bb47a3f9288c96320718859,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,308,PEUGEOT 308 5p Active 1.6 BlueHDi 88KW 120CV 5p.,5800,,Diésel,2016,278272,120,5,Manual,Blanco,24,True,Autos Condado Talleres,Pontevedra,Spain,2020-12-23 18:14:00,2021-01-15 00:00:00
b4d63d508306f919bbe25c1c50eb233c,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase CLS,MERCEDES-BENZ Clase CLS CLS 320 CDI 4p.,12000,,Diésel,2006,174600,224,4,Automático,Marrón,26,False,442b0f6448f8bf0edaa69f58efe042c6,Murcia,Spain,2020-11-08 23:44:01,2021-01-15 00:00:00
a613af6f0b9d3404b1b9539c6bebedb7,9881bcdd5a0ad4733037b3fb25e69c3a,MINI,CLUBMAN,MINI CLUBMAN COOPER D 5p.,18900,17900,Diésel,2016,37210,150,5,Manual,Naranja (B70 Volcanic Orange),18,True,BMW Madrid,Madrid,Spain,2021-01-04 13:32:44,2021-01-15 00:00:00
c9637002fd323a39c6bae7bf0d212e8c,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 7,BMW Serie 7 740d xDrive 4p.,19990,18990,Diésel,2011,341889,306,4,Automático,Azul (azul),54,True,Automotor Dursan B.,Burgos,Spain,2020-12-31 12:41:41,2021-01-15 00:00:00
f4b6c1423e9447e95ab3a6476521a462,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,306,PEUGEOT 306 GRAFFIC 1.9D 5p.,800,,Diésel,1998,260000,71,5,Manual,Rojo,0,False,e355ec3b68d0fffc37d181f2da9d2fa3,Pontevedra,Spain,2020-11-23 10:15:01,2021-01-15 00:00:00
47e0f37c61161f60e1cc1ac0a9e13399,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,508,PEUGEOT 508 SW Active 2.0 HDI 140cv 5p.,6200,,Diésel,2015,199000,140,5,Manual,Negro,13,True,coche.IO,Valencia,Spain,2021-01-14 20:19:40,2021-01-15 00:00:00
547a7ab0c8eed422b1fac9776cae880d,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,León,SEAT Leon 1.5 TSI 96kW 130CV SS Style Visio Ed 5p.,16900,14900,Gasolina,2019,12435,130,5,Manual,Negro (Negro Midnight),21,True,Ural Motor,Burgos,Spain,2021-01-13 18:38:24,2021-01-15 00:00:00
b2a16936ed42ed7eb67a09ad953e1004,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A6,AUDI A6 2.5 TDI 163 CV Avant 5p.,3950,,Diésel,2003,349000,163,5,Automático,Gris / Plata,17,False,ba7c67da85547e39bfd38837f54bab31,Valencia,Spain,2021-01-12 19:21:20,2021-01-15 00:00:00
90e1bf1dedbf2e6433ef62925853de69,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C-Elysée,CITROEN CElysee BlueHDi 75KW 100CV Shine 4p.,9900,9000,Diésel,2018,64441,102,4,Manual,Azul (*GET*),28,True,Ocasion Plus,Albacete,Spain,2020-12-22 13:08:00,2021-01-15 00:00:00
7402f3b1dd288046f942f0aaee56a601,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,ë-C4,CITROEN eC4 eC4 electrico 100kW Shine 5p.,35100,33600,Eléctrico,2020,3,136,5,Automático,Azul (ICELAND),17,True,Citroen Valgisa,Asturias,Spain,2021-01-11 12:57:23,2021-01-15 00:00:00
fa0a416818321577815134156caece7d,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,508,PEUGEOT 508 Access 1.6 BlueHDi 120 4p.,9900,9800,Diésel,2015,129560,120,4,Automático,Blanco,13,True,MG-Car,Madrid,Spain,2021-01-09 01:19:39,2021-01-15 00:00:00
eb4745ab74dc390f0970b63d73508ea2,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,i20,HYUNDAI i20 1.0 TGDI 74kW 100CV Essence LE 5p.,12990,10990,Gasolina,2020,3887,100,5,Manual,Azul,44,True,Terramovil,Alicante,Spain,2021-01-08 09:39:54,2021-01-15 00:00:00
d853a1aff4de66952e4ae7a32bf4bcb8,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Insignia,OPEL Insignia Sp. Tourer 2.0 CDTI 4x4 SS 160 Sportive 5p.,6550,6500,Diésel,2011,200000,195,5,Manual,Negro,21,True,Automer Motor,Asturias,Spain,2020-12-25 17:07:43,2021-01-15 00:00:00
5266d5d2c57690eb1f3b87e85b6f7f1c,9881bcdd5a0ad4733037b3fb25e69c3a,LEXUS,IS,LEXUS IS 2.5 300h Executive Navibox 4p.,19600,17495,Híbrido,2016,95475,223,4,Automático,Negro (Starligth),40,True,Visentin Automoviles SL,Sevilla,Spain,2020-12-23 19:52:41,2021-01-15 00:00:00
6c8aaaef82db137eca8432b91bbc80fa,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,508,PEUGEOT 508 Allure BlueHDi 96kW130CV SS 6vel MAN 5p.,26800,23300,Diésel,2019,18000,130,5,Manual,Azul,31,True,GRUPO DIMOLK,A Coruña,Spain,2021-01-07 16:13:44,2021-01-15 00:00:00
18af682852b326e9d7edcea1b738dc64,9881bcdd5a0ad4733037b3fb25e69c3a,CHRYSLER,Grand Voyager,CHRYSLER,2899,,Diésel,2006,239000,,5,Manual,Gris / Plata,9,False,036e3491ba499df64611c82b6bcdd37d,Málaga,Spain,2021-01-12 16:50:00,2021-01-15 00:00:00
138da3810a87d112aa935a36b514ff61,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,Carens,KIA Carens 1.7 CRDi VGT 136cv Drive 5pl 5p.,12900,11500,Diésel,2013,154450,136,5,Manual,Gris / Plata,29,True,Integral Motion,A Coruña,Spain,2020-11-16 19:36:04,2021-01-15 00:00:00
5e9946341751d1846c8d80623f8055c6,9881bcdd5a0ad4733037b3fb25e69c3a,SKODA,Fabia,SKODA Fabia  5p.,1900,,Gasolina,2003,91770,,5,Manual,Rojo,0,False,52d5f9c2bfd74a018464c9c00fa57784,Valencia,Spain,2020-12-29 08:56:56,2021-01-15 00:00:00
c0f286ef437b7b9fadd42344b9b187f3,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso 1.6 VTi 120cv Millenium 5p.,8400,8400,Gasolina,2012,92814,120,5,Manual,Azul (pa01 Azul Kyam Metalizado),35,True,Ocasion Plus,Málaga,Spain,2021-01-07 13:57:41,2021-01-15 00:00:00
8bdd6efe58739d45acd368e335a634ec,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Toledo,SEAT Toledo 1.4 TSI 92kW 125CV SS DSG STYLE ADV 5p.,12490,10990,Gasolina,2017,87500,125,5,Automático,Azul,28,True,Flexicar Barcelona,Barcelona,Spain,2020-12-09 11:08:05,2021-01-15 00:00:00
ba1194e4395446c44b076a87e52a0ebb,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Arona,SEAT Arona 1.0 TSI 85kW 115CV Style Ecomotive 5p.,14450,12700,Gasolina,2018,40311,115,5,Manual,Rojo,16,True,Click Autos,Valencia,Spain,2021-01-13 17:04:44,2021-01-15 00:00:00
b9ad237f2e8aa2f79f2ccd95e4a1e684,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Mégane,RENAULT Megane Dynamique 1.5dCi 105cv eco2 5p.,7290,7290,Diésel,2010,116000,105,5,Manual,Negro,22,True,Europa Motor Automoviles,Valladolid,Spain,2021-01-04 12:31:42,2021-01-15 00:00:00
ef7517c8d0298f77f98a4bb22db9601c,9881bcdd5a0ad4733037b3fb25e69c3a,LEXUS,NX,LEXUS NX 2.5 300h Executive 4WD  Navibox 5p.,21900,20467,Híbrido,2016,140568,197,5,Automático,Blanco (*CAS*),40,True,Ocasion Plus,Barcelona,Spain,2021-01-12 11:10:11,2021-01-15 00:00:00
17b8b504c51780d58543040ef75863f9,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D NCONNECTA 5p.,21400,19400,Gasolina,2019,17369,140,5,Manual,Blanco,24,True,"NISSAN Barbera, Granollers, Terrassa, Igualada...",Barcelona,Spain,2021-01-10 19:41:30,2021-01-15 00:00:00
0a303ade78515af119af37eb61aa4f13,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,NV200,NISSAN NV200 1.5dCi 66kW 90CV BASIC 4p.,8400,7900,Diésel,2016,182000,90,4,Manual,Blanco,9,True,Autos Moya,Las Palmas,Spain,2020-12-01 17:20:36,2021-01-15 00:00:00
6d6880e1006eac11b6bd9e1c9d050420,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,Berlingo,CITROEN Berlingo Multispace LIVE BlueHDi 55KW 75CV,9500,8700,Diésel,2017,99134,75,4,Manual,Blanco,33,True,Subasta Car Sevilla,Sevilla,Spain,2020-10-19 11:42:57,2021-01-15 00:00:00
a17601d76aecc879c66405983f75da7c,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 2,BMW Serie 2 M2 Competition 2p.,56900,,Gasolina,2018,7200,412,2,Automático,Blanco,54,True,n11cars,Pontevedra,Spain,2020-10-19 12:10:22,2021-01-15 00:00:00
1cb61d4b7a89080c604247950053050b,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,206,PEUGEOT 206 XRD 1.9 3p.,2100,,Diésel,2002,174000,70,3,Manual,Blanco,14,True,MD Cars,Madrid,Spain,2020-12-09 19:55:33,2021-01-15 00:00:00
aa0bd52debbe38b3a32c12bba1bc4adf,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4,CITROEN,3999,,Diésel,2011,212750,,5,Manual,,8,False,e2099a0f1a99689c27ef156cbe740265,Sevilla,Spain,2020-10-20 19:09:41,2021-01-15 00:00:00
0def8a8aae74f4ab9333fa511ec76fca,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,Berlingo,CITROEN Berlingo  5p.,3200,,Diésel,2007,280000,,5,Manual,Beige,0,False,0a7d619b028a959c50e8ac232fb6cbd8,Baleares,Spain,2020-11-22 11:49:08,2021-01-15 00:00:00
96ed46b48c1e8ac628c34849a08f6748,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 CDI ELEGANCE 4p.,1760,,Diésel,2001,292640,143,4,Automático,Gris / Plata,15,True,Premium Cars Iberia,Toledo,Spain,2020-12-30 08:32:38,2021-01-15 00:00:00
bcbc13a80a47305a3b2191f82b994383,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase SL,MERCEDES-BENZ Clase SL SL 320 AUTO 2p.,15500,,Gasolina,1999,105000,224,2,Automático,Rojo,16,True,Bra Motors,Madrid,Spain,2020-12-30 18:53:57,2021-01-15 00:00:00
